unix,date,open,high,low,close,volume,sma20,sma50
1642941900000,2022-01-23 12:45:00+00:00,35635.82,35832.36,35612.52,35803.21,252.46792,35774.9905,35455.136
1642942800000,2022-01-23 13:00:00+00:00,35803.21,35807.74,35700.45,35769.44,230.20322,35779.073,35465.4456
1642943700000,2022-01-23 13:15:00+00:00,35769.43,35900.62,35761.01,35859.08,254.89279,35798.277500000004,35474.6052
1642944600000,2022-01-23 13:30:00+00:00,35859.09,35887.41,35786.56,35837.41,139.88081,35806.67,35485.076
1642945500000,2022-01-23 13:45:00+00:00,35837.41,36055.0,35837.22,35969.27,442.47914,35812.795,35496.0876
1642946400000,2022-01-23 14:00:00+00:00,35969.28,36080.5,35740.58,35779.45,492.90783,35806.618,35503.58960000001
1642947300000,2022-01-23 14:15:00+00:00,35779.45,35784.99,35460.32,35620.0,709.26106,35786.9655,35509.6888
1642948200000,2022-01-23 14:30:00+00:00,35619.99,35620.0,35374.8,35435.93,464.1016,35762.762,35515.536400000005
1642949100000,2022-01-23 14:45:00+00:00,35435.93,35487.64,35050.4,35323.85,1149.5666,35734.837,35518.775200000004
1642950000000,2022-01-23 15:00:00+00:00,35323.85,35368.58,35181.02,35200.01,353.90784,35703.7195,35522.0972
1642950900000,2022-01-23 15:15:00+00:00,35200.0,35374.31,35200.0,35268.59,295.19871,35676.0505,35529.9632
1642951800000,2022-01-23 15:30:00+00:00,35268.58,35268.59,35128.0,35188.76,264.55932,35641.4905,35536.137
1642952700000,2022-01-23 15:45:00+00:00,35188.76,35349.9,35111.56,35287.58,306.50921,35610.7635,35543.537000000004
1642953600000,2022-01-23 16:00:00+00:00,35282.66,35450.0,35236.17,35320.9,464.47641,35584.4375,35548.911
1642954500000,2022-01-23 16:15:00+00:00,35320.89,35399.98,35180.0,35180.01,247.37379,35557.1235,35551.4912
1642955400000,2022-01-23 16:30:00+00:00,35180.0,35275.73,35156.0,35210.09,241.8986,35534.13,35551.8762
1642956300000,2022-01-23 16:45:00+00:00,35210.09,35310.97,35187.3,35228.45,138.31036,35511.238,35552.04
1642957200000,2022-01-23 17:00:00+00:00,35228.44,35357.06,35189.99,35326.51,159.60233,35497.314,35554.7284
1642958100000,2022-01-23 17:15:00+00:00,35326.51,35350.0,35240.0,35317.31,208.39648,35478.0835,35556.7214
1642959000000,2022-01-23 17:30:00+00:00,35317.31,35399.98,35290.0,35344.87,160.59782,35463.536,35563.7722
1642959900000,2022-01-23 17:45:00+00:00,35344.87,35445.49,35320.0,35332.6,151.34879,35440.0055,35569.234200000006
1642960800000,2022-01-23 18:00:00+00:00,35332.59,35398.38,35239.28,35255.6,224.43512,35414.313500000004,35571.6244
1642961700000,2022-01-23 18:15:00+00:00,35255.6,35293.88,35000.0,35124.35,586.85954,35377.577,35564.9834
1642962600000,2022-01-23 18:30:00+00:00,35124.36,35224.53,35020.01,35124.5,316.84993,35341.9315,35561.2994
1642963500000,2022-01-23 18:45:00+00:00,35124.5,35158.45,34870.01,34956.27,552.24095,35291.2815,35554.1954
1642964400000,2022-01-23 19:00:00+00:00,34956.28,35059.65,34891.0,34919.99,258.97958,35248.3085,35547.8308
1642965300000,2022-01-23 19:15:00+00:00,34919.99,35134.52,34841.05,35098.26,481.24123,35222.2215,35544.1994
1642966200000,2022-01-23 19:30:00+00:00,35098.25,35205.52,34655.18,34723.11,1015.21765,35186.5805,35528.7872
1642967100000,2022-01-23 19:45:00+00:00,34723.11,34897.3,34601.01,34775.45,672.49323,35159.160500000005,35510.5146
1642968000000,2022-01-23 20:00:00+00:00,34775.45,35374.54,34707.58,35284.44,612.71539,35163.382,35502.6616
1642968900000,2022-01-23 20:15:00+00:00,35280.76,35387.8,35064.17,35088.02,444.05586,35154.3535,35492.9982
1642969800000,2022-01-23 20:30:00+00:00,35088.01,35238.09,35063.0,35180.46,157.54209,35153.938500000004,35482.8516
1642970700000,2022-01-23 20:45:00+00:00,35180.47,35315.4,35157.03,35300.13,209.43131,35154.566,35479.3544
1642971600000,2022-01-23 21:00:00+00:00,35300.13,35329.8,35083.76,35192.16,311.51676,35148.129,35469.806399999994
1642972500000,2022-01-23 21:15:00+00:00,35192.16,35450.0,35169.78,35304.68,313.23891,35154.3625,35458.9646
1642973400000,2022-01-23 21:30:00+00:00,35304.69,35536.58,35209.03,35498.27,328.14735,35168.771499999995,35450.8702
1642974300000,2022-01-23 21:45:00+00:00,35498.27,35566.66,35325.0,35346.15,267.24272,35174.6565,35437.532199999994
1642975200000,2022-01-23 22:00:00+00:00,35346.15,35449.99,35273.15,35322.22,240.18842,35174.442,35425.5766
1642976100000,2022-01-23 22:15:00+00:00,35319.05,35482.12,35278.4,35384.65,245.81616,35177.808999999994,35415.6226
1642977000000,2022-01-23 22:30:00+00:00,35384.65,35411.0,35337.0,35368.99,126.36937,35179.015,35406.5552
1642977900000,2022-01-23 22:45:00+00:00,35368.99,35545.76,35319.26,35508.47,266.72313,35187.8085,35400.2852
1642978800000,2022-01-23 23:00:00+00:00,35508.47,36424.0,35383.36,36365.03,2267.80185,35243.28,35409.986600000004
1642979700000,2022-01-23 23:15:00+00:00,36365.04,36499.0,36190.18,36326.69,1422.47463,35303.397,35418.478
1642980600000,2022-01-23 23:30:00+00:00,36326.69,36340.17,36108.67,36198.0,942.13492,35357.072,35425.4896
1642981500000,2022-01-23 23:45:00+00:00,36196.77,36320.47,36196.16,36244.55,781.29975,35421.486000000004,35435.8548
1642982400000,2022-01-24 00:00:00+00:00,36244.55,36251.5,35920.0,35979.04,1098.88093,35474.438500000004,35442.036400000005
1642983300000,2022-01-24 00:15:00+00:00,35979.03,36052.71,35770.0,35819.42,1001.72705,35510.496499999994,35444.699
1642984200000,2022-01-24 00:30:00+00:00,35819.41,35904.72,35744.18,35771.37,481.59798,35562.909499999994,35448.026600000005
1642985100000,2022-01-24 00:45:00+00:00,35771.38,35941.51,35771.37,35840.29,258.54552,35616.1515,35450.794
1642986000000,2022-01-24 01:00:00+00:00,35840.3,35982.51,35806.53,35900.38,467.5957,35646.9485,35456.0852
1642986900000,2022-01-24 01:15:00+00:00,35900.38,36042.21,35759.03,35800.02,348.974,35682.5485,35456.0214
1642987800000,2022-01-24 01:30:00+00:00,35800.03,35800.03,35636.02,35681.99,481.68657,35707.625,35454.2724
1642988700000,2022-01-24 01:45:00+00:00,35681.99,35716.32,35600.0,35652.22,470.49037,35725.2295,35450.1352
1642989600000,2022-01-24 02:00:00+00:00,35650.01,35715.01,35567.72,35613.94,281.89483,35746.3185,35445.6658
1642990500000,2022-01-24 02:15:00+00:00,35613.95,35666.26,35543.03,35578.76,267.17896,35760.0225,35437.8556
1642991400000,2022-01-24 02:30:00+00:00,35578.77,35640.62,35330.0,35410.81,380.15331,35755.6495,35430.4828
1642992300000,2022-01-24 02:45:00+00:00,35410.81,35481.99,35160.51,35201.17,449.22033,35748.4005,35422.1062
1642993200000,2022-01-24 03:00:00+00:00,35201.17,35327.61,35169.0,35320.7,265.09183,35748.3245,35419.8016
1642994100000,2022-01-24 03:15:00+00:00,35320.7,35354.25,35199.26,35208.65,321.78698,35739.5245,35417.4976
1642995000000,2022-01-24 03:30:00+00:00,35208.65,35309.28,35208.65,35266.46,227.26317,35734.398,35418.8266
1642995900000,2022-01-24 03:45:00+00:00,35266.46,35399.99,35266.46,35338.26,363.33299,35725.8875,35420.22
1642996800000,2022-01-24 04:00:00+00:00,35338.25,35473.45,35310.01,35364.48,434.67676,35675.86,35423.7344
1642997700000,2022-01-24 04:15:00+00:00,35364.49,35425.04,35325.04,35358.24,173.78146,35627.4375,35425.1476
1642998600000,2022-01-24 04:30:00+00:00,35358.25,35386.31,35206.48,35239.99,191.76017,35579.537,35423.5294
1642999500000,2022-01-24 04:45:00+00:00,35240.0,35264.77,35065.0,35123.56,325.72522,35523.4875,35422.4004
1643000400000,2022-01-24 05:00:00+00:00,35123.57,35126.01,34991.75,35075.1,363.35089,35478.2905,35419.700600000004
1643001300000,2022-01-24 05:15:00+00:00,35075.1,35149.99,35016.32,35038.52,313.05084,35439.2455,35415.902
1643002200000,2022-01-24 05:30:00+00:00,35038.94,35109.74,34936.37,35038.56,435.12803,35402.605,35410.143
1643003100000,2022-01-24 05:45:00+00:00,35038.55,35249.27,35036.0,35184.06,335.2086,35369.7935,35407.478
1643004000000,2022-01-24 06:00:00+00:00,35184.06,35216.92,35054.01,35113.22,224.95864,35330.4355,35402.845
1643004900000,2022-01-24 06:15:00+00:00,35113.21,35351.82,35088.4,35322.35,257.22209,35306.552,35402.64
1643005800000,2022-01-24 06:30:00+00:00,35322.34,35356.65,35252.39,35340.36,191.75738,35289.4705,35404.3352
1643006700000,2022-01-24 06:45:00+00:00,35340.36,35340.36,35250.22,35265.37,192.16119,35270.128,35407.1556
1643007600000,2022-01-24 07:00:00+00:00,35265.14,35269.9,35115.54,35127.07,345.55157,35245.7845,35407.207
1643008500000,2022-01-24 07:15:00+00:00,35127.06,35314.95,35127.06,35238.79,256.96509,35228.786,35412.8574
1643009400000,2022-01-24 07:30:00+00:00,35238.78,35287.22,34988.92,34998.16,413.35777,35208.1535,35414.4208
1643010300000,2022-01-24 07:45:00+00:00,34998.15,35064.88,34811.87,34888.81,523.15242,35192.5355,35410.231799999994
1643011200000,2022-01-24 08:00:00+00:00,34887.9,35042.24,34850.0,35032.17,408.19888,35178.109,35416.413
1643012100000,2022-01-24 08:15:00+00:00,35028.66,35160.73,35015.86,35136.46,330.82757,35174.4995,35423.633200000004
1643013000000,2022-01-24 08:30:00+00:00,35136.47,35220.45,35100.0,35139.27,294.43143,35168.14,35420.7298
1643013900000,2022-01-24 08:45:00+00:00,35136.89,35562.15,34792.53,34959.79,1792.83798,35149.216499999995,35418.1652
1643014800000,2022-01-24 09:00:00+00:00,34959.79,35093.13,34866.5,34903.26,599.70629,35126.1555,35412.6212
1643015700000,2022-01-24 09:15:00+00:00,34903.25,34934.71,34401.5,34725.39,1634.14793,35094.513,35401.1264
1643016600000,2022-01-24 09:30:00+00:00,34729.0,34841.85,34477.0,34518.76,755.2931,35058.4515,35387.6584
1643017500000,2022-01-24 09:45:00+00:00,34518.76,34681.49,34432.01,34512.2,1031.28615,35027.8835,35371.8088
1643018400000,2022-01-24 10:00:00+00:00,34510.04,34600.0,33560.0,33856.85,3975.098702,34966.971,35338.9804
1643019300000,2022-01-24 10:15:00+00:00,33856.84,33978.43,33500.0,33534.37,2533.052391,34891.763499999994,35302.7448
1643020200000,2022-01-24 10:30:00+00:00,33534.37,33772.0,33434.12,33600.0,1571.13708,34819.8355,35268.3004
1643021100000,2022-01-24 10:45:00+00:00,33600.0,33748.94,33250.0,33276.59,1820.34888,34724.462,35226.1392
1643022000000,2022-01-24 11:00:00+00:00,33276.59,33912.3,33029.54,33874.63,3372.342962,34662.532499999994,35196.252
1643022900000,2022-01-24 11:15:00+00:00,33874.64,34249.88,33682.24,33781.67,2139.29729,34585.4985,35161.716
1643023800000,2022-01-24 11:30:00+00:00,33781.66,33950.0,33607.38,33853.21,846.13318,34511.141,35111.4796
1643024700000,2022-01-24 11:45:00+00:00,33853.21,33985.48,33638.09,33697.11,697.97668,34432.728,35058.888
1643025600000,2022-01-24 12:00:00+00:00,33697.12,33890.0,33488.88,33652.64,793.90843,34359.0065,35007.9808
1643026500000,2022-01-24 12:15:00+00:00,33652.65,33674.51,33367.33,33587.04,788.74085,34276.419,34954.8306
1643027400000,2022-01-24 12:30:00+00:00,33587.05,33709.37,33300.0,33394.65,1278.60081,34196.2435,34903.1428
1643028300000,2022-01-24 12:45:00+00:00,33394.65,33665.58,33036.44,33114.9,1815.58633,34107.548,34849.0524
1643029200000,2022-01-24 13:00:00+00:00,33114.89,33776.02,32917.17,33472.71,3291.562596,34029.575,34803.0792
1643030100000,2022-01-24 13:15:00+00:00,33472.71,33763.7,33318.89,33521.79,1024.17035,33948.841499999995,34756.7092
1643031000000,2022-01-24 13:30:00+00:00,33521.79,33624.99,33250.0,33342.0,874.25437,33858.978,34705.541600000004
1643031900000,2022-01-24 13:45:00+00:00,33341.99,33591.01,33328.51,33335.23,802.28432,33777.75,34656.245800000004
1643032800000,2022-01-24 14:00:00+00:00,33335.23,33383.88,33100.0,33361.97,1513.75985,33700.6855,34609.8454
1643033700000,2022-01-24 14:15:00+00:00,33361.97,33668.7,33328.82,33603.99,1010.67108,33644.6155,34568.8808
1643034600000,2022-01-24 14:30:00+00:00,33603.99,34138.16,33386.66,33709.57,2997.25355,33604.156,34530.793399999995
1643035500000,2022-01-24 14:45:00+00:00,33709.58,33833.0,33460.2,33622.71,1214.6773,33559.6815,34491.6724
1643036400000,2022-01-24 15:00:00+00:00,33622.7,33792.49,33222.74,33457.53,1354.92497,33539.7155,34452.606799999994
1643037300000,2022-01-24 15:15:00+00:00,33457.52,34059.41,33333.0,33881.53,1334.36848,33557.0735,34426.214
1643038200000,2022-01-24 15:30:00+00:00,33881.52,34314.49,33867.0,34261.89,1565.61389,33590.168,34405.037800000006
1643039100000,2022-01-24 15:45:00+00:00,34261.9,34388.38,34007.59,34233.95,838.12074,33638.03600000001,34385.5438
1643040000000,2022-01-24 16:00:00+00:00,34237.31,34238.4,33970.89,34191.47,983.00812,33653.878000000004,34364.044
1643040900000,2022-01-24 16:15:00+00:00,34184.76,34498.78,34157.59,34449.67,1463.73814,33687.278000000006,34346.2722
1643041800000,2022-01-24 16:30:00+00:00,34445.2,34576.01,34040.0,34104.15,1290.53627,33699.825,34321.0656
1643042700000,2022-01-24 16:45:00+00:00,34102.96,34433.53,33803.13,34417.76,1354.91917,33735.8575,34302.256
1643043600000,2022-01-24 17:00:00+00:00,34417.75,34452.45,34183.59,34297.15,1360.37288,33768.083,34283.3992
1643044500000,2022-01-24 17:15:00+00:00,34296.9,34788.52,34164.58,34646.53,1204.86176,33821.0575,34273.85860000001
1643045400000,2022-01-24 17:30:00+00:00,34646.53,35388.52,34567.18,35288.6,2464.4479,33915.755,34278.1286
1643046300000,2022-01-24 17:45:00+00:00,35279.05,35535.69,35200.0,35363.1,1452.89749,34028.165,34284.6202
1643047200000,2022-01-24 18:00:00+00:00,35363.11,36000.0,35190.13,35895.52,2256.26852,34149.3055,34301.7594
1643048100000,2022-01-24 18:15:00+00:00,35891.91,36245.04,35731.62,35760.91,1819.91057,34261.2615,34313.2964
1643049000000,2022-01-24 18:30:00+00:00,35760.91,36017.8,35750.0,35929.31,1049.05074,34390.627,34329.6182
1643049900000,2022-01-24 18:45:00+00:00,35927.09,36436.0,35923.41,36179.99,1773.63168,34532.865,34346.771
1643050800000,2022-01-24 19:00:00+00:00,36179.99,36340.54,35918.34,35934.81,1065.80667,34661.507,34358.66
1643051700000,2022-01-24 19:15:00+00:00,35934.81,36000.0,35747.0,35859.33,966.55715,34774.274,34370.5392
1643052600000,2022-01-24 19:30:00+00:00,35859.33,36034.84,35652.04,35774.16,595.70995,34877.5035,34383.481
1643053500000,2022-01-24 19:45:00+00:00,35774.16,36110.02,35667.12,36066.4,715.81503,34999.688,34400.033200000005
1643054400000,2022-01-24 20:00:00+00:00,36066.4,36258.37,35951.13,36220.07,732.14706,35137.815,34424.4714
1643055300000,2022-01-24 20:15:00+00:00,36220.07,36341.58,35982.32,36090.09,895.12671,35248.243,34448.497
1643056200000,2022-01-24 20:30:00+00:00,36092.2,36631.21,35999.46,36392.32,1442.84707,35354.764500000005,34475.7
1643057100000,2022-01-24 20:45:00+00:00,36392.32,37550.0,36382.31,37220.05,2800.32998,35504.0695,34517.3718
1643058000000,2022-01-24 21:00:00+00:00,37218.56,37264.93,36798.07,36900.0,1100.22005,35639.496,34552.5864
1643058900000,2022-01-24 21:15:00+00:00,36900.01,37079.89,36819.99,36889.95,567.95461,35761.51,34591.1896
1643059800000,2022-01-24 21:30:00+00:00,36896.26,37072.31,36836.05,36875.04,492.84571,35900.0545,34630.6252
1643060700000,2022-01-24 21:45:00+00:00,36875.05,36916.14,36711.0,36805.22,432.79269,36019.427500000005,34672.2218
1643061600000,2022-01-24 22:00:00+00:00,36807.92,36815.68,36603.35,36787.07,497.05895,36143.9235,34717.588
1643062500000,2022-01-24 22:15:00+00:00,36783.43,36842.95,36485.0,36566.11,396.8323,36239.9025,34758.6662
1643063400000,2022-01-24 22:30:00+00:00,36566.12,36579.49,36187.99,36476.88,607.70036,36299.3165,34811.0668
1643064300000,2022-01-24 22:45:00+00:00,36476.94,36480.74,36335.57,36369.44,285.96426,36349.6335,34867.7682
1643065200000,2022-01-24 23:00:00+00:00,36369.43,36568.75,36355.29,36529.0,378.43163,36381.3075,34926.3482
1643066100000,2022-01-24 23:15:00+00:00,36529.0,36700.0,36486.66,36536.05,396.299,36420.06449999999,34991.5374
1643067000000,2022-01-24 23:30:00+00:00,36536.05,36741.54,36450.0,36682.77,304.17292,36457.7375,35047.7002
1643067900000,2022-01-24 23:45:00+00:00,36682.78,36767.09,36616.24,36660.35,312.65482,36481.75550000001,35105.273799999995
1643068800000,2022-01-25 00:00:00+00:00,36660.35,36691.87,36391.65,36496.76,671.00187,36509.853,35158.1448
1643069700000,2022-01-25 00:15:00+00:00,36496.75,36660.44,36207.05,36272.41,583.89086,36530.507,35209.6508
1643070600000,2022-01-25 00:30:00+00:00,36277.82,36379.24,36265.26,36337.97,408.1475,36558.6975,35263.3574
1643071500000,2022-01-25 00:45:00+00:00,36337.96,36387.29,36012.01,36037.58,653.41498,36557.2565,35312.3682
1643072400000,2022-01-25 01:00:00+00:00,36038.09,36170.45,35965.95,35995.61,530.61552,36546.0335,35364.3874
1643073300000,2022-01-25 01:15:00+00:00,35995.61,36196.14,35955.43,36120.7,418.49686,36547.564,35424.5034
1643074200000,2022-01-25 01:30:00+00:00,36120.7,36174.65,36016.37,36023.0,296.54787,36529.098000000005,35475.5092
1643075100000,2022-01-25 01:45:00+00:00,36023.01,36152.14,36016.37,36125.31,230.616,36474.361,35527.5796
1643076000000,2022-01-25 02:00:00+00:00,36125.31,36256.04,36084.85,36187.56,370.55157,36438.739,35584.4908
1643076900000,2022-01-25 02:15:00+00:00,36187.56,36234.37,36085.2,36159.51,222.10953,36402.217,35640.9764
1643077800000,2022-01-25 02:30:00+00:00,36159.51,36232.93,36140.0,36165.38,369.46287,36366.734,35697.0446
1643078700000,2022-01-25 02:45:00+00:00,36165.39,36335.48,36165.38,36317.27,257.48104,36342.3365,35751.3102
1643079600000,2022-01-25 03:00:00+00:00,36317.26,36328.0,36166.44,36198.4,259.95772,36312.903000000006,35801.086800000005
1643080500000,2022-01-25 03:15:00+00:00,36198.4,36275.34,36181.22,36257.13,216.37025,36297.454,35853.775200000004
1643081400000,2022-01-25 03:30:00+00:00,36257.13,36436.11,36257.13,36334.99,530.08734,36290.3595,35911.3244
1643082300000,2022-01-25 03:45:00+00:00,36338.65,36460.03,36270.0,36424.49,236.77041,36293.112,35962.1836
1643083200000,2022-01-25 04:00:00+00:00,36424.5,36496.62,36352.0,36373.2,266.05441,36285.322,36004.4098
1643084100000,2022-01-25 04:15:00+00:00,36374.01,36414.66,36331.0,36396.61,238.65924,36278.35,36047.663
1643085000000,2022-01-25 04:30:00+00:00,36396.6,36409.06,36147.87,36195.64,312.89455,36253.9935,36087.7464
1643085900000,2022-01-25 04:45:00+00:00,36195.64,36195.64,35869.39,35950.0,567.94945,36218.476,36117.753
1643086800000,2022-01-25 05:00:00+00:00,35950.01,36110.81,35912.22,36090.21,277.3526,36198.1485,36157.4742
1643087700000,2022-01-25 05:15:00+00:00,36090.21,36096.69,35829.21,35857.31,380.00324,36177.3935,36186.2652
1643088600000,2022-01-25 05:30:00+00:00,35857.32,36029.99,35828.56,36021.91,257.19723,36161.5905,36220.7604
1643089500000,2022-01-25 05:45:00+00:00,36021.91,36090.02,35962.43,36054.81,159.89705,36162.452,36248.926
1643090400000,2022-01-25 06:00:00+00:00,36054.81,36150.92,36000.15,36008.44,321.23248,36163.0935,36263.3228
1643091300000,2022-01-25 06:15:00+00:00,36008.44,36055.29,35944.13,35986.08,211.99602,36156.3625,36275.7824
1643092200000,2022-01-25 06:30:00+00:00,35986.08,36118.05,35913.0,35913.01,337.715,36150.863,36276.1322
1643093100000,2022-01-25 06:45:00+00:00,35913.01,35970.42,35835.01,35843.89,308.03123,36136.792,36277.7918
1643094000000,2022-01-25 07:00:00+00:00,35843.89,35934.7,35703.0,35724.95,423.34358,36113.6615,36273.7046
1643094900000,2022-01-25 07:15:00+00:00,35724.94,35893.78,35701.0,35871.37,531.04174,36099.2545,36267.5322
1643095800000,2022-01-25 07:30:00+00:00,35871.38,36062.26,35864.38,36061.8,1024.97484,36094.0755,36270.072
1643096700000,2022-01-25 07:45:00+00:00,36059.98,36106.0,35963.61,36044.01,324.75596,36080.4125,36273.7656
1643097600000,2022-01-25 08:00:00+00:00,36044.01,36339.78,36003.3,36330.95,858.92779,36087.03999999999,36284.9014
1643098500000,2022-01-25 08:15:00+00:00,36330.95,36564.07,36144.41,36172.59,819.0216,36082.813,36287.0252
1643099400000,2022-01-25 08:30:00+00:00,36172.59,36244.18,36032.05,36226.21,523.4464,36077.374,36287.148
1643100300000,2022-01-25 08:45:00+00:00,36226.21,36320.73,36050.0,36070.55,385.31578,36059.677,36286.7572
1643101200000,2022-01-25 09:00:00+00:00,36070.55,36247.32,36040.01,36192.57,380.41843,36050.6455,36282.762200000005
1643102100000,2022-01-25 09:15:00+00:00,36192.57,36409.51,36175.58,36383.18,490.74933,36049.974,36266.0248
1643103000000,2022-01-25 09:30:00+00:00,36383.18,36435.46,36271.84,36311.53,461.64985,36055.7685,36254.2554
1643103900000,2022-01-25 09:45:00+00:00,36311.53,36510.0,36304.1,36409.42,400.12746,36078.7395,36244.6448
1643104800000,2022-01-25 10:00:00+00:00,36409.42,36653.83,36336.67,36560.24,635.66362,36102.241,36238.3488
1643105700000,2022-01-25 10:15:00+00:00,36560.23,36800.0,36448.99,36484.49,698.81808,36133.6,36231.9342
1643106600000,2022-01-25 10:30:00+00:00,36484.48,36515.0,36304.53,36316.5,463.23415,36148.32950000001,36222.5228
1643107500000,2022-01-25 10:45:00+00:00,36316.51,36448.82,36287.89,36430.39,321.33453,36167.1085,36219.8084
1643108400000,2022-01-25 11:00:00+00:00,36430.38,36580.01,36348.35,36550.61,481.9861,36194.217,36221.283
1643109300000,2022-01-25 11:15:00+00:00,36550.61,36600.44,36227.52,36271.21,502.1088,36208.4735,36219.3184
1643110200000,2022-01-25 11:30:00+00:00,36271.2,36396.0,36231.81,36334.9,321.13273,36229.568,36215.4364
1643111100000,2022-01-25 11:45:00+00:00,36334.9,36479.19,36300.86,36406.0,366.63353,36257.6735,36212.8354
1643112000000,2022-01-25 12:00:00+00:00,36406.0,36457.0,36244.56,36304.88,497.38351,36286.67,36205.2776
1643112900000,2022-01-25 12:15:00+00:00,36304.87,36469.0,36201.68,36443.87,420.19666,36315.295,36200.948
1643113800000,2022-01-25 12:30:00+00:00,36443.87,36777.77,36396.02,36656.09,967.94001,36345.0095,36204.1346
1643114700000,2022-01-25 12:45:00+00:00,36656.09,36673.14,36500.0,36519.13,354.00569,36368.7655,36209.069
1643115600000,2022-01-25 13:00:00+00:00,36519.12,36579.99,36334.27,36423.78,464.46817,36373.40699999999,36210.7852
1643116500000,2022-01-25 13:15:00+00:00,36425.84,36546.92,36266.14,36303.64,655.62217,36379.9595,36216.1064
1643117400000,2022-01-25 13:30:00+00:00,36303.63,36444.0,36259.1,36421.57,464.13785,36389.72749999999,36224.6256
1643118300000,2022-01-25 13:45:00+00:00,36423.52,36531.6,36346.08,36498.0,423.94756,36411.1,36232.1716
1643119200000,2022-01-25 14:00:00+00:00,36497.39,36631.37,36380.0,36612.41,469.86537,36432.092,36243.9598
1643120100000,2022-01-25 14:15:00+00:00,36611.86,36888.0,36560.74,36590.29,1031.18834,36442.4475,36253.2594
1643121000000,2022-01-25 14:30:00+00:00,36590.27,37149.42,36461.38,36820.31,2171.65916,36467.8865,36265.9144
1643121900000,2022-01-25 14:45:00+00:00,36820.3,36835.4,36252.0,36299.99,1820.55237,36462.415,36268.724
1643122800000,2022-01-25 15:00:00+00:00,36299.99,36456.95,35967.33,36439.93,1683.19632,36456.3995,36274.215
1643123700000,2022-01-25 15:15:00+00:00,36437.47,36680.0,36272.07,36655.26,774.28229,36464.938,36280.9748
1643124600000,2022-01-25 15:30:00+00:00,36655.26,36707.51,36347.28,36707.51,782.29144,36484.4885,36291.157
1643125500000,2022-01-25 15:45:00+00:00,36707.51,36780.0,36483.46,36530.0,703.43289,36489.469,36296.6144
1643126400000,2022-01-25 16:00:00+00:00,36530.0,36747.08,36492.48,36596.74,564.88288,36491.7755,36301.8494
1643127300000,2022-01-25 16:15:00+00:00,36593.47,36931.9,36559.99,36775.75,669.85857,36517.0025,36308.8746
1643128200000,2022-01-25 16:30:00+00:00,36779.75,36880.74,36652.54,36869.86,574.02688,36543.7505,36318.8078
1643129100000,2022-01-25 16:45:00+00:00,36869.85,37086.64,36816.13,36837.7,804.30998,36565.3355,36327.6296
1643130000000,2022-01-25 17:00:00+00:00,36837.7,37220.0,36800.0,37201.97,830.90185,36610.19,36347.7562
1643130900000,2022-01-25 17:15:00+00:00,37201.97,37481.75,37103.19,37330.87,1190.94571,36654.53999999999,36375.3736
1643131800000,2022-01-25 17:30:00+00:00,37330.87,37442.35,37139.75,37425.3,523.02086,36693.0005,36402.0754
1643132700000,2022-01-25 17:45:00+00:00,37425.31,37456.99,37054.61,37273.33,754.20996,36730.7105,36430.3958
1643133600000,2022-01-25 18:00:00+00:00,37273.32,37296.27,37120.0,37265.26,435.87254,36772.7845,36455.2628
1643134500000,2022-01-25 18:15:00+00:00,37265.25,37545.14,37240.0,37421.34,592.33104,36828.6695,36482.5934
1643135400000,2022-01-25 18:30:00+00:00,37421.33,37499.77,37258.04,37282.35,565.78879,36871.7085,36508.0716
1643136300000,2022-01-25 18:45:00+00:00,37282.34,37377.78,37252.74,37320.08,509.99355,36912.8125,36534.7516
1643137200000,2022-01-25 19:00:00+00:00,37320.08,37371.26,37159.77,37354.95,440.69741,36949.9395,36563.5904
1643138100000,2022-01-25 19:15:00+00:00,37353.22,37421.0,37137.84,37164.7,475.80441,36978.66,36590.0066
1643139000000,2022-01-25 19:30:00+00:00,37164.71,37226.44,36920.01,37202.34,677.27582,36997.7615,36619.5544
1643139900000,2022-01-25 19:45:00+00:00,37200.95,37276.43,37063.25,37067.13,345.61911,37036.1185,36643.4696
1643140800000,2022-01-25 20:00:00+00:00,37067.13,37084.21,36810.06,36838.01,581.56695,37056.02250000001,36658.9938
1643141700000,2022-01-25 20:15:00+00:00,36838.0,36990.0,36757.63,36778.57,406.37025,37062.188,36673.685
1643142600000,2022-01-25 20:30:00+00:00,36778.57,37103.15,36616.35,37004.51,740.29676,37077.038,36687.1562
1643143500000,2022-01-25 20:45:00+00:00,37004.52,37100.0,36798.4,36859.79,431.80065,37093.5275,36700.9002
1643144400000,2022-01-25 21:00:00+00:00,36859.8,36905.87,36608.0,36721.14,347.78104,37099.7475,36710.7988
1643145300000,2022-01-25 21:15:00+00:00,36721.14,36736.43,36500.0,36545.45,470.7657,37088.2325,36720.2968
1643146200000,2022-01-25 21:30:00+00:00,36545.44,36626.86,36421.56,36520.01,398.26434,37070.740000000005,36726.8456
1643147100000,2022-01-25 21:45:00+00:00,36520.0,36654.99,36444.43,36556.04,290.63165,37056.657,36730.302800000005
1643148000000,2022-01-25 22:00:00+00:00,36556.04,36683.01,36553.8,36622.7,176.46457,37027.6935,36736.5262
1643148900000,2022-01-25 22:15:00+00:00,36622.7,36653.98,36432.73,36593.15,192.53373,36990.8075,36740.2008
1643149800000,2022-01-25 22:30:00+00:00,36596.97,36787.2,36539.25,36612.26,213.57173,36950.15550000001,36741.2412
